time,latitude,longitude,u10,v10,u_curr,v_curr,elevation,time,target,cluster
2024-05-01 08:00:00,34.0,-7.5,4.051068267822266,0.9523773193359375,-0.1640625,-0.0625,-120,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,34.0,-7.25,3.8281707763671875,1.9079174804687469,-0.09765625,0.055664062,-110,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,34.0,-7.0,3.5576629638671875,1.9079174804687469,0.015625,0.0087890625,-91,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,34.0,-6.75,3.1113739013671875,1.9079174804687469,-0.24414062,-0.09472656,116,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,34.0,-6.5,2.3760223388671875,1.9079174804687469,-0.24414062,-0.09472656,193,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.75,-7.5,2.4600067138671875,1.9079174804687469,-0.040039062,0.09082031,-60,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.75,-7.25,2.5098114013671875,1.9079174804687469,-0.24414062,-0.09472656,51,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.75,-7.0,2.3730926513671875,1.8000335693359375,-0.24414062,-0.09472656,176,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.75,-6.75,2.4609832763671875,1.7560882568359375,-0.24414062,-0.09472656,166,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.75,-6.5,2.2021942138671875,1.9079174804687469,-0.24414062,-0.09472656,237,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.5,-7.5,1.4932098388671875,1.2941741943359375,-0.24414062,-0.09472656,153,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.5,-7.25,1.5605926513671875,1.1389007568359375,-0.24414062,-0.09472656,233,2024-05-01 08:00:00,1,4
2024-05-01 08:00:00,33.5,-7.0,1.8906707763671875,0.9367523193359375,-0.24414062,-0.09472656,360,2024-05-01 08:00:00,1,3
2024-05-01 08:00:00,33.5,-6.75,2.0283660888671875,1.1017913818359375,-0.24414062,-0.09472656,340,2024-05-01 08:00:00,1,3
2024-05-01 08:00:00,33.5,-6.5,1.6855926513671875,1.4523773193359375,-0.24414062,-0.09472656,530,2024-05-01 08:00:00,1,3
2024-05-01 09:00:00,34.0,-7.5,4.051068267822266,0.0695953369140625,-0.14648438,-0.07324219,-120,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,34.0,-7.25,4.051068267822266,1.1906890869140625,-0.076171875,0.053710938,-110,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,34.0,-7.0,4.051068267822266,1.0520172119140625,0.036132812,-0.0009765625,-91,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,34.0,-6.75,4.051068267822266,1.1526031494140625,-0.24414062,-0.09472656,116,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,34.0,-6.5,3.752166748046875,1.2336578369140625,-0.24414062,-0.09472656,193,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.75,-7.5,3.833221435546875,0.8850250244140625,-0.0048828125,0.08886719,-60,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.75,-7.25,3.685760498046875,1.0578765869140625,-0.24414062,-0.09472656,51,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.75,-7.0,3.339080810546875,0.7600250244140625,-0.24414062,-0.09472656,176,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.75,-6.75,3.177947998046875,0.8469390869140625,-0.24414062,-0.09472656,166,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.75,-6.5,3.267791748046875,1.1535797119140625,-0.24414062,-0.09472656,237,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.5,-7.5,2.794158935546875,0.1057281494140625,-0.24414062,-0.09472656,153,2024-05-01 09:00:00,1,4
2024-05-01 09:00:00,33.5,-7.25,2.649627685546875,0.2522125244140625,-0.24414062,-0.09472656,233,2024-05-01 09:00:00,1,4
