v10,u_curr,v_curr,elevation,target
0.69841003,-0.24414062,-0.09472656,193.0,0
-2.9568634,-0.16015625,-0.03125,-60.0,0
-2.4412384,-0.24414062,-0.09472656,51.0,0
-0.888504,-0.24414062,-0.09472656,176.0,0
-0.15803528,-0.24414062,-0.09472656,166.0,0
-0.20881653,-0.24414062,-0.09472656,237.0,0
-1.8318634,-0.24414062,-0.09472656,153.0,0
-1.3396759,-0.24414062,-0.09472656,233.0,0
-1.2693634,-0.24414062,-0.09472656,360.0,0
-1.0896759,-0.24414062,-0.09472656,340.0,0
-1.160965,-0.24414062,-0.09472656,530.0,0
-5.3137054,-0.26464844,-0.036132812,-120.0,1
-4.3205414,-0.22753906,0.017578125,-110.0,1
-2.5832367,-0.091796875,-0.02734375,-91.0,1
-0.8898773,-0.24414062,-0.09472656,116.0,1
0.40602112,-0.24414062,-0.09472656,193.0,0
-3.571518,-0.13867188,-0.029296875,-60.0,0
-3.0139008,-0.24414062,-0.09472656,51.0,0
-1.3420258,-0.24414062,-0.09472656,176.0,0
-0.4582367,-0.24414062,-0.09472656,166.0,0
-0.34690857,-0.24414062,-0.09472656,237.0,0
-2.3605804,-0.24414062,-0.09472656,153.0,0
-1.8234711,-0.24414062,-0.09472656,233.0,0
-1.5597992,-0.24414062,-0.09472656,360.0,0
-1.205307,-0.24414062,-0.09472656,340.0,0
-1.1262054,-0.24414062,-0.09472656,530.0,0
-5.6999207,-0.24121094,-0.049804688,-120.0,1
-5.0436707,-0.19726562,-0.001953125,-110.0,1
-3.3483582,-0.06738281,-0.051757812,-91.0,1
-1.5895691,-0.24414062,-0.09472656,116.0,1
-0.12667847,-0.24414062,-0.09472656,193.0,1
-4.3249207,-0.12011719,-0.036132812,-60.0,0
-3.5817566,-0.24414062,-0.09472656,51.0,1
-1.8678894,-0.24414062,-0.09472656,176.0,1
-0.8180847,-0.24414062,-0.09472656,166.0,0
-0.5602722,-0.24414062,-0.09472656,237.0,0
-2.9059753,-0.24414062,-0.09472656,153.0,0
-2.1628113,-0.24414062,-0.09472656,233.0,0
-1.6208191,-0.24414062,-0.09472656,360.0,0
-1.212616,-0.24414062,-0.09472656,340.0,0
-1.134491,-0.24414062,-0.09472656,530.0,0
-5.9181366,-0.22265625,-0.07128906,-120.0,1
-5.524582,-0.17382812,-0.03125,-110.0,1
-3.9113007,-0.049804688,-0.08300781,-91.0,1
-2.2823944,-0.24414062,-0.09472656,116.0,1
-0.7931366,-0.24414062,-0.09472656,193.0,1
-4.8204803,-0.10644531,-0.048828125,-60.0,1
-4.0030975,-0.24414062,-0.09472656,51.0,1
-2.2970428,-0.24414062,-0.09472656,176.0,1
-1.1749725,-0.24414062,-0.09472656,166.0,1
-0.8946991,-0.24414062,-0.09472656,237.0,1
-3.1622772,-0.24414062,-0.09472656,153.0,0
-2.3361053,-0.24414062,-0.09472656,233.0,1
-1.7159882,-0.24414062,-0.09472656,360.0,1
-1.1974335,-0.24414062,-0.09472656,340.0,0
-1.1056366,-0.24414062,-0.09472656,530.0,0
-5.2690735,-0.20996094,-0.09667969,-120.0,1
-5.1333313,-0.15917969,-0.06738281,-110.0,1
-3.5942688,-0.041015625,-0.12011719,-91.0,1
-2.2339172,-0.24414062,-0.09472656,116.0,1
-1.0278625,-0.24414062,-0.09472656,193.0,1
-4.64505,-0.09472656,-0.064453125,-60.0,1
-3.9067688,-0.24414062,-0.09472656,51.0,1
-2.2436829,-0.24414062,-0.09472656,176.0,1
-1.1645813,-0.24414062,-0.09472656,166.0,1
-0.87161255,-0.24414062,-0.09472656,237.0,1
-2.9429016,-0.24414062,-0.09472656,153.0,1
-2.1880188,-0.24414062,-0.09472656,233.0,1
-1.5288391,-0.24414062,-0.09472656,360.0,1
-1.0034485,-0.24414062,-0.09472656,340.0,1
-0.8960266,-0.24414062,-0.09472656,530.0,1
-4.9436035,-0.20214844,-0.125,-120.0,1
-4.977783,-0.15527344,-0.10546875,-110.0,1
-3.7043457,-0.044921875,-0.15917969,-91.0,1
-2.6467285,-0.24414062,-0.09472656,116.0,1
-1.5441895,-0.24414062,-0.09472656,193.0,1
-4.5441895,-0.08496094,-0.08300781,-60.0,1
-3.8791504,-0.24414062,-0.09472656,51.0,1
-2.4729004,-0.24414062,-0.09472656,176.0,1
-1.529541,-0.24414062,-0.09472656,166.0,1
-1.1691895,-0.24414062,-0.09472656,237.0,1
-2.9396973,-0.24414062,-0.09472656,153.0,1
-2.2541504,-0.24414062,-0.09472656,233.0,1
-1.6662598,-0.24414062,-0.09472656,360.0,1
-1.114502,-0.24414062,-0.09472656,340.0,1
-0.94750977,-0.24414062,-0.09472656,530.0,1
-4.8588867,-0.20019531,-0.15039062,-120.0,1
-4.991699,-0.15820312,-0.140625,-110.0,1
-3.8881836,-0.059570312,-0.19433594,-91.0,1
-3.0756836,-0.24414062,-0.09472656,116.0,1
-2.2661133,-0.24414062,-0.09472656,193.0,1
-4.788574,-0.078125,-0.10058594,-60.0,1
-4.309082,-0.24414062,-0.09472656,51.0,1
-3.072754,-0.24414062,-0.09472656,176.0,1
-2.1313477,-0.24414062,-0.09472656,166.0,1
-1.7055664,-0.24414062,-0.09472656,237.0,1
-3.3354492,-0.24414062,-0.09472656,153.0,1
-2.833496,-0.24414062,-0.09472656,233.0,1
-2.2641602,-0.24414062,-0.09472656,360.0,1
-1.5844727,-0.24414062,-0.09472656,340.0,1
-1.1958008,-0.24414062,-0.09472656,530.0,1
-4.555258,-0.203125,-0.17480469,-120.0,1
-4.668539,-0.16992188,-0.17089844,-110.0,1
-3.880453,-0.08496094,-0.22460938,-91.0,1
-3.4556484,-0.24414062,-0.09472656,116.0,1
-2.8531094,-0.24414062,-0.09472656,193.0,1
-4.6158047,-0.07519531,-0.119140625,-60.0,1
-4.320883,-0.24414062,-0.09472656,51.0,1
-3.4292812,-0.24414062,-0.09472656,176.0,1
-2.8765469,-0.24414062,-0.09472656,166.0,1
-2.324789,-0.24414062,-0.09472656,237.0,1
-3.5074062,-0.24414062,-0.09472656,153.0,1
-3.191,-0.24414062,-0.09472656,233.0,1
-2.6089687,-0.24414062,-0.09472656,360.0,1
-2.057211,-0.24414062,-0.09472656,340.0,1
-1.40975,-0.24414062,-0.09472656,530.0,1
-4.2404795,-0.21289062,-0.19433594,-120.0,1
-4.243409,-0.18945312,-0.19433594,-110.0,1
-3.4787607,-0.119140625,-0.24609375,-91.0,1
-3.1486826,-0.24414062,-0.09472656,116.0,1
-2.685792,-0.24414062,-0.09472656,193.0,1
-4.477784,-0.076171875,-0.13476562,-60.0,1
-4.038331,-0.24414062,-0.09472656,51.0,1
-3.1682138,-0.24414062,-0.09472656,176.0,1
-2.857667,-0.24414062,-0.09472656,166.0,1
-2.647706,-0.24414062,-0.09472656,237.0,1
-3.8098154,-0.24414062,-0.09472656,153.0,1
-3.3469248,-0.24414062,-0.09472656,233.0,1
-2.795167,-0.24414062,-0.09472656,360.0,1
-2.4934092,-0.24414062,-0.09472656,340.0,1
-2.2180185,-0.24414062,-0.09472656,530.0,1
-3.9902039,-0.22753906,-0.20898438,-120.0,1
-3.853485,-0.21484375,-0.20898438,-110.0,1
-3.1054382,-0.15820312,-0.25683594,-91.0,1
-2.9355164,-0.24414062,-0.09472656,116.0,1
-2.5693054,-0.24414062,-0.09472656,193.0,1
-4.2167664,-0.07910156,-0.14746094,-60.0,1
-3.7528992,-0.24414062,-0.09472656,51.0,1
-2.9042664,-0.24414062,-0.09472656,176.0,1
-2.7528992,-0.24414062,-0.09472656,166.0,1
-2.7528992,-0.24414062,-0.09472656,237.0,1
-4.02536,-0.24414062,-0.09472656,153.0,1
-3.5497742,-0.24414062,-0.09472656,233.0,1
-2.8280945,-0.24414062,-0.09472656,360.0,1
-2.55661,-0.24414062,-0.09472656,340.0,1
-2.516571,-0.24414062,-0.09472656,530.0,1
-3.6555634,-0.24414062,-0.21679688,-120.0,1
-3.4602509,-0.2421875,-0.21582031,-110.0,1
-2.799118,-0.19824219,-0.25585938,-91.0,1
-2.5657196,-0.24414062,-0.09472656,116.0,1
-2.3137665,-0.24414062,-0.09472656,193.0,1
-3.8225555,-0.08496094,-0.15722656,-60.0,1
-3.479782,-0.24414062,-0.09472656,51.0,1
-2.7493134,-0.24414062,-0.09472656,176.0,1
-2.5295868,-0.24414062,-0.09472656,166.0,1
-2.6555634,-0.24414062,-0.09472656,237.0,1
-3.852829,-0.24414062,-0.09472656,153.0,1
-3.5071259,-0.24414062,-0.09472656,233.0,1
-3.047165,-0.24414062,-0.09472656,360.0,1
-2.7444305,-0.24414062,-0.09472656,340.0,1
-2.7893524,-0.24414062,-0.09472656,530.0,1
-3.3828888,-0.26171875,-0.21679688,-120.0,1
-3.081131,-0.27148438,-0.21191406,-110.0,1
-2.4551544,-0.23632812,-0.24414062,-91.0,1
-2.2764435,-0.24414062,-0.09472656,116.0,1
-2.1172638,-0.24414062,-0.09472656,193.0,1
-3.4658966,-0.09472656,-0.16308594,-60.0,1
-3.1875763,-0.24414062,-0.09472656,51.0,1
-2.5596466,-0.24414062,-0.09472656,176.0,1
-2.504959,-0.24414062,-0.09472656,166.0,1
-2.6338654,-0.24414062,-0.09472656,237.0,1
-3.49617,-0.24414062,-0.09472656,153.0,1
-3.2168732,-0.24414062,-0.09472656,233.0,1
-3.0088654,-0.24414062,-0.09472656,360.0,1
-3.0244904,-0.24414062,-0.09472656,340.0,1
-3.098709,-0.24414062,-0.09472656,530.0,1
-3.401291,-0.2783203,-0.20898438,-120.0,1
-3.1014862,-0.30273438,-0.19921875,-110.0,1
-2.5223846,-0.27148438,-0.22363281,-91.0,1
-2.2528534,-0.24414062,-0.09472656,116.0,1
-2.0165253,-0.24414062,-0.09472656,193.0,1
-3.3622284,-0.10449219,-0.16308594,-60.0,1
-3.1210175,-0.24414062,-0.09472656,51.0,1
-2.5516815,-0.24414062,-0.09472656,176.0,1
-2.4774628,-0.24414062,-0.09472656,166.0,1
-2.6239471,-0.24414062,-0.09472656,237.0,1
-3.229416,-0.24414062,-0.09472656,153.0,1
-2.9842987,-0.24414062,-0.09472656,233.0,1
-2.7987518,-0.24414062,-0.09472656,360.0,1
-2.8329315,-0.24414062,-0.09472656,340.0,1
-2.950119,-0.24414062,-0.09472656,530.0,1
-3.1845922,-0.29589844,-0.19628906,-120.0,1
-2.73635,-0.33007812,-0.17480469,-110.0,1
-2.2011938,-0.29882812,-0.19238281,-91.0,1
-1.9326391,-0.24414062,-0.09472656,116.0,1
-1.6875219,-0.24414062,-0.09472656,193.0,1
-2.9326391,-0.11621094,-0.15820312,-60.0,1
-2.665061,-0.24414062,-0.09472656,51.0,1
-2.1728735,-0.24414062,-0.09472656,176.0,1
-2.0576391,-0.24414062,-0.09472656,166.0,1
-2.2451391,-0.24414062,-0.09472656,237.0,1
-2.812522,-0.24414062,-0.09472656,153.0,1
-2.5429907,-0.24414062,-0.09472656,233.0,1
-2.390647,-0.24414062,-0.09472656,360.0,1
-2.3662329,-0.24414062,-0.09472656,340.0,1
-2.6142797,-0.24414062,-0.09472656,530.0,1
-2.7762423,-0.31445312,-0.17773438,-120.0,1
-2.232297,-0.3515625,-0.14160156,-110.0,1
-1.4852266,-0.31054688,-0.15234375,-91.0,1
-1.1834688,-0.24414062,-0.09472656,116.0,1
-1.0155001,-0.24414062,-0.09472656,193.0,1
-2.2313204,-0.12695312,-0.14746094,-60.0,1
-2.0321016,-0.24414062,-0.09472656,51.0,1
-1.3533907,-0.24414062,-0.09472656,176.0,0
-1.3680391,-0.24414062,-0.09472656,166.0,0
-1.6014376,-0.24414062,-0.09472656,237.0,1
-1.919797,-0.24414062,-0.09472656,153.0,0
-1.7196016,-0.24414062,-0.09472656,233.0,0
-1.787961,-0.24414062,-0.09472656,360.0,0
-1.9588594,-0.24414062,-0.09472656,340.0,0
-2.241086,-0.24414062,-0.09472656,530.0,1
-2.4273987,-0.328125,-0.15332031,-120.0,1
-1.6959534,-0.36621094,-0.1015625,-110.0,1
-0.9967346,-0.3046875,-0.10839844,-91.0,1
-0.6920471,-0.24414062,-0.09472656,116.0,1
-0.41763306,-0.24414062,-0.09472656,193.0,1
-1.6549377,-0.13574219,-0.13085938,-60.0,1
-1.511383,-0.24414062,-0.09472656,51.0,1
-0.8795471,-0.24414062,-0.09472656,176.0,0
-0.94107056,-0.24414062,-0.09472656,166.0,0
-1.2164612,-0.24414062,-0.09472656,237.0,1
-1.5299377,-0.24414062,-0.09472656,153.0,0
-1.4127502,-0.24414062,-0.09472656,233.0,0
-1.4293518,-0.24414062,-0.09472656,360.0,0
-1.5250549,-0.24414062,-0.09472656,340.0,0
-1.9107971,-0.24414062,-0.09472656,530.0,0
-1.6230011,-0.33398438,-0.12695312,-120.0,1
-0.9091339,-0.36621094,-0.057617188,-110.0,1
-0.51264954,-0.28222656,-0.064453125,-91.0,1
-0.15132141,-0.24414062,-0.09472656,116.0,1
0.08403015,-0.24414062,-0.09472656,193.0,1
-0.95014954,-0.14160156,-0.10839844,-60.0,1
-0.9247589,-0.24414062,-0.09472656,51.0,1
-0.5858917,-0.24414062,-0.09472656,176.0,0
-0.5478058,-0.24414062,-0.09472656,166.0,0
-0.7577667,-0.24414062,-0.09472656,237.0,1
-1.3593292,-0.24414062,-0.09472656,153.0,0
-1.3730011,-0.24414062,-0.09472656,233.0,0
-1.2001495,-0.24414062,-0.09472656,360.0,0
-1.2489777,-0.24414062,-0.09472656,340.0,0
-1.5331573,-0.24414062,-0.09472656,530.0,0
-1.5725403,-0.33789062,-0.09863281,-120.0,1
-0.9241028,-0.35058594,-0.01953125,-110.0,1
-0.43777466,-0.24707031,-0.026367188,-91.0,1
-0.0022277832,-0.24414062,-0.09472656,116.0,1
0.34640503,-0.24414062,-0.09472656,193.0,1
-1.0207825,-0.13769531,-0.08691406,-60.0,1
-1.1360168,-0.24414062,-0.09472656,51.0,1
-0.7200012,-0.24414062,-0.09472656,176.0,1
-0.51394653,-0.24414062,-0.09472656,166.0,1
-0.38796997,-0.24414062,-0.09472656,237.0,1
-1.553009,-0.24414062,-0.09472656,153.0,0
-1.7053528,-0.24414062,-0.09472656,233.0,0
-1.4045715,-0.24414062,-0.09472656,360.0,0
-1.2268372,-0.24414062,-0.09472656,340.0,0
-1.10672,-0.24414062,-0.09472656,530.0,0
-2.0273743,-0.33496094,-0.07128906,-120.0,1
-1.3887024,-0.32714844,0.013671875,-110.0,1
-0.632843,-0.20703125,-0.0,-91.0,1
0.08883667,-0.24414062,-0.09472656,116.0,1
0.6630554,-0.24414062,-0.09472656,193.0,1
-1.2558899,-0.12890625,-0.06738281,-60.0,1
-1.0371399,-0.24414062,-0.09472656,51.0,1
-0.29104614,-0.24414062,-0.09472656,176.0,0
0.29293823,-0.24414062,-0.09472656,166.0,1
0.30368042,-0.24414062,-0.09472656,237.0,1
-1.2773743,-0.24414062,-0.09472656,153.0,0
-1.0820618,-0.24414062,-0.09472656,233.0,0
-0.80178833,-0.24414062,-0.09472656,360.0,0
-0.41116333,-0.24414062,-0.09472656,340.0,0
-0.72073364,-0.24414062,-0.09472656,530.0,0
-2.227417,-0.32617188,-0.04296875,-120.0,1
-1.6209717,-0.29589844,0.041992188,-110.0,1
-0.6668701,-0.1640625,0.016601562,-91.0,1
0.34484863,-0.24414062,-0.09472656,116.0,1
1.0333252,-0.24414062,-0.09472656,193.0,0
-1.2303467,-0.11621094,-0.051757812,-60.0,1
-0.49890137,-0.24414062,-0.09472656,51.0,1
0.42687988,-0.24414062,-0.09472656,176.0,0
0.94641113,-0.24414062,-0.09472656,166.0,0
1.0040283,-0.24414062,-0.09472656,237.0,0
-0.1854248,-0.24414062,-0.09472656,153.0,0
0.5665283,-0.24414062,-0.09472656,233.0,0
0.5235596,-0.24414062,-0.09472656,360.0,0
0.26184082,-0.24414062,-0.09472656,340.0,0
0.1739502,-0.24414062,-0.09472656,530.0,0
-2.2685547,-0.3095703,-0.018554688,-120.0,1
-1.5507812,-0.25683594,0.061523438,-110.0,1
-0.578125,-0.12109375,0.025390625,-91.0,1
0.33398438,-0.24414062,-0.09472656,116.0,1
1.0664062,-0.24414062,-0.09472656,193.0,0
-0.8183594,-0.1015625,-0.041992188,-60.0,1
-0.27929688,-0.24414062,-0.09472656,51.0,1
0.60839844,-0.24414062,-0.09472656,176.0,0
0.98828125,-0.24414062,-0.09472656,166.0,0
1.1708984,-0.24414062,-0.09472656,237.0,0
0.2763672,-0.24414062,-0.09472656,153.0,0
0.8232422,-0.24414062,-0.09472656,233.0,0
0.69433594,-0.24414062,-0.09472656,360.0,0
0.7324219,-0.24414062,-0.09472656,340.0,0
0.89160156,-0.24414062,-0.09472656,530.0,0
-2.3829956,-0.2841797,-0.001953125,-120.0,1
-1.5548706,-0.21289062,0.0703125,-110.0,1
-0.54022217,-0.083984375,0.025390625,-91.0,1
0.4763794,-0.24414062,-0.09472656,116.0,1
1.2595825,-0.24414062,-0.09472656,193.0,0
-0.60076904,-0.087890625,-0.034179688,-60.0,1
-0.06365967,-0.24414062,-0.09472656,51.0,0
0.84747314,-0.24414062,-0.09472656,176.0,0
1.2234497,-0.24414062,-0.09472656,166.0,0
1.3435669,-0.24414062,-0.09472656,237.0,0
0.5496216,-0.24414062,-0.09472656,153.0,0
1.0789185,-0.24414062,-0.09472656,233.0,0
1.0457153,-0.24414062,-0.09472656,360.0,0
1.0349731,-0.24414062,-0.09472656,340.0,0
1.2097778,-0.24414062,-0.09472656,530.0,0
-2.5295715,-0.2548828,0.0048828125,-120.0,1
-1.6008606,-0.17089844,0.06640625,-110.0,1
-0.51589966,-0.051757812,0.018554688,-91.0,1
0.502655,-0.24414062,-0.09472656,116.0,0
1.3903503,-0.24414062,-0.09472656,193.0,0
-0.6994934,-0.07714844,-0.029296875,-60.0,1
-0.06863403,-0.24414062,-0.09472656,51.0,0
0.91378784,-0.24414062,-0.09472656,176.0,0
1.2516785,-0.24414062,-0.09472656,166.0,0
1.4020691,-0.24414062,-0.09472656,237.0,0
0.5446472,-0.24414062,-0.09472656,153.0,0
1.1706238,-0.24414062,-0.09472656,233.0,0
1.1891785,-0.24414062,-0.09472656,360.0,0
1.1667175,-0.24414062,-0.09472656,340.0,0
1.3005066,-0.24414062,-0.09472656,530.0,0
-2.541153,-0.22460938,0.001953125,-120.0,1
-1.628067,-0.1328125,0.053710938,-110.0,1
-0.56459045,-0.02734375,0.0087890625,-91.0,1
0.4315033,-0.24414062,-0.09472656,116.0,0
1.2947845,-0.24414062,-0.09472656,193.0,0
-0.7638092,-0.06738281,-0.025390625,-60.0,1
-0.08314514,-0.24414062,-0.09472656,51.0,0
0.87779236,-0.24414062,-0.09472656,176.0,0
1.184433,-0.24414062,-0.09472656,166.0,0
1.2205658,-0.24414062,-0.09472656,237.0,0
0.4363861,-0.24414062,-0.09472656,153.0,0
1.115097,-0.24414062,-0.09472656,233.0,0
1.1854095,-0.24414062,-0.09472656,360.0,0
1.1483002,-0.24414062,-0.09472656,340.0,0
1.1893158,-0.24414062,-0.09472656,530.0,0
-2.249649,-0.19824219,-0.005859375,-120.0,0
-1.3463287,-0.10449219,0.034179688,-110.0,1
-0.40101624,-0.009765625,-0.0068359375,-91.0,0
0.54722595,-0.24414062,-0.09472656,116.0,0
1.3929291,-0.24414062,-0.09472656,193.0,0
-0.55921936,-0.05859375,-0.022460938,-60.0,0
0.15953064,-0.24414062,-0.09472656,51.0,0
1.0257416,-0.24414062,-0.09472656,176.0,0
1.3050385,-0.24414062,-0.09472656,166.0,0
1.1976166,-0.24414062,-0.09472656,237.0,0
0.21128845,-0.24414062,-0.09472656,153.0,0
0.9085541,-0.24414062,-0.09472656,233.0,0
1.1302338,-0.24414062,-0.09472656,360.0,0
1.0833588,-0.24414062,-0.09472656,340.0,0
0.90171814,-0.24414062,-0.09472656,530.0,0
-2.1559143,-0.17480469,-0.020507812,-120.0,0
-1.230133,-0.08300781,0.01171875,-110.0,0
-0.42056274,0.001953125,-0.02734375,-91.0,0
0.23373413,-0.24414062,-0.09472656,116.0,0
0.7522888,-0.24414062,-0.09472656,193.0,0
-0.6148987,-0.047851562,-0.020507812,-60.0,0
-0.033843994,-0.24414062,-0.09472656,51.0,0
0.653656,-0.24414062,-0.09472656,176.0,0
0.8206482,-0.24414062,-0.09472656,166.0,0
0.825531,-0.24414062,-0.09472656,237.0,0
0.09799194,-0.24414062,-0.09472656,153.0,0
0.66537476,-0.24414062,-0.09472656,233.0,0
0.75912476,-0.24414062,-0.09472656,360.0,0
0.72592163,-0.24414062,-0.09472656,340.0,0
0.63119507,-0.24414062,-0.09472656,530.0,0
-2.0956116,-0.15234375,-0.043945312,-120.0,0
-1.3065491,-0.06640625,-0.0146484375,-110.0,0
-0.8085022,0.0087890625,-0.053710938,-91.0,0
-0.31729126,-0.24414062,-0.09472656,116.0,1
-0.07119751,-0.24414062,-0.09472656,193.0,1
-1.1141663,-0.03515625,-0.020507812,-60.0,0
-0.75283813,-0.24414062,-0.09472656,51.0,0
-0.36611938,-0.24414062,-0.09472656,176.0,0
-0.108306885,-0.24414062,-0.09472656,166.0,1
0.015716553,-0.24414062,-0.09472656,237.0,1
-1.0731506,-0.24414062,-0.09472656,153.0,0
-0.72647095,-0.24414062,-0.09472656,233.0,0
-0.5038147,-0.24414062,-0.09472656,360.0,0
-0.24893188,-0.24414062,-0.09472656,340.0,0
-0.12197876,-0.24414062,-0.09472656,530.0,0
-2.2697144,-0.13671875,-0.072265625,-120.0,0
-1.6681519,-0.056640625,-0.044921875,-110.0,0
-1.257019,0.009765625,-0.083984375,-91.0,1
-0.93865967,-0.24414062,-0.09472656,116.0,1
-0.71307373,-0.24414062,-0.09472656,193.0,1
-1.7003784,-0.020507812,-0.03125,-60.0,0
-1.34198,-0.24414062,-0.09472656,51.0,0
-0.96502686,-0.24414062,-0.09472656,176.0,1
-0.6828003,-0.24414062,-0.09472656,166.0,1
-0.51483154,-0.24414062,-0.09472656,237.0,1
-1.5441284,-0.24414062,-0.09472656,153.0,0
-1.1925659,-0.24414062,-0.09472656,233.0,0
-0.88201904,-0.24414062,-0.09472656,360.0,0
-0.65740967,-0.24414062,-0.09472656,340.0,0
-0.50994873,-0.24414062,-0.09472656,530.0,0
-2.253708,-0.13085938,-0.103515625,-120.0,0
-2.0603485,-0.0546875,-0.078125,-110.0,0
-1.8542938,0.0029296875,-0.11816406,-91.0,1
-1.7117157,-0.24414062,-0.09472656,116.0,1
-1.4451141,-0.24414062,-0.09472656,193.0,1
-2.2810516,-0.01171875,-0.053710938,-60.0,0
-1.9421844,-0.24414062,-0.09472656,51.0,1
-1.6863251,-0.24414062,-0.09472656,176.0,1
-1.3923798,-0.24414062,-0.09472656,166.0,1
-1.2126923,-0.24414062,-0.09472656,237.0,1
-2.0710907,-0.24414062,-0.09472656,153.0,0
-1.7224579,-0.24414062,-0.09472656,233.0,1
-1.3523407,-0.24414062,-0.09472656,360.0,1
-1.0730438,-0.24414062,-0.09472656,340.0,1
-0.9382782,-0.24414062,-0.09472656,530.0,1
-2.89003,-0.13769531,-0.1328125,-120.0,0
-2.9671783,-0.06738281,-0.11230469,-110.0,0
-2.5999908,-0.015625,-0.15136719,-91.0,1
-2.4603424,-0.24414062,-0.09472656,116.0,1
-2.0990143,-0.24414062,-0.09472656,193.0,1
-3.298233,-0.0126953125,-0.07910156,-60.0,0
-2.92128,-0.24414062,-0.09472656,51.0,1
-2.447647,-0.24414062,-0.09472656,176.0,1
-2.1751862,-0.24414062,-0.09472656,166.0,1
-2.0316315,-0.24414062,-0.09472656,237.0,1
-2.867569,-0.24414062,-0.09472656,153.0,0
-2.4720612,-0.24414062,-0.09472656,233.0,1
-2.0355377,-0.24414062,-0.09472656,360.0,1
-1.7591705,-0.24414062,-0.09472656,340.0,1
-1.6283112,-0.24414062,-0.09472656,530.0,1
-3.2791595,-0.15820312,-0.16113281,-120.0,0
-3.483261,-0.09667969,-0.14355469,-110.0,0
-2.8953705,-0.046875,-0.18457031,-91.0,0
-2.7508392,-0.24414062,-0.09472656,116.0,1
-2.4129486,-0.24414062,-0.09472656,193.0,1
-3.811386,-0.021484375,-0.1015625,-60.0,0
-3.519394,-0.24414062,-0.09472656,51.0,1
-2.795761,-0.24414062,-0.09472656,176.0,1
-2.536972,-0.24414062,-0.09472656,166.0,1
-2.490097,-0.24414062,-0.09472656,237.0,1
-3.231308,-0.24414062,-0.09472656,153.0,0
-2.9217377,-0.24414062,-0.09472656,233.0,1
-2.4490814,-0.24414062,-0.09472656,360.0,1
-2.1922455,-0.24414062,-0.09472656,340.0,1
-2.0799408,-0.24414062,-0.09472656,530.0,1
-3.4969177,-0.18261719,-0.18261719,-120.0,0
-3.7459412,-0.1328125,-0.17089844,-110.0,0
-2.9412537,-0.08984375,-0.21191406,-91.0,1
-2.7625427,-0.24414062,-0.09472656,116.0,1
-2.3426208,-0.24414062,-0.09472656,193.0,1
-4.03598,-0.033203125,-0.119140625,-60.0,1
-3.7361755,-0.24414062,-0.09472656,51.0,1
-2.7469177,-0.24414062,-0.09472656,176.0,1
-2.4334412,-0.24414062,-0.09472656,166.0,1
-2.393402,-0.24414062,-0.09472656,237.0,1
-3.3709412,-0.24414062,-0.09472656,153.0,1
-3.0584412,-0.24414062,-0.09472656,233.0,1
-2.4832458,-0.24414062,-0.09472656,360.0,1
-2.2049255,-0.24414062,-0.09472656,340.0,1
-2.1551208,-0.24414062,-0.09472656,530.0,1
-3.9287872,-0.203125,-0.19921875,-120.0,1
-4.101639,-0.16894531,-0.19433594,-110.0,1
-3.2032013,-0.13964844,-0.22949219,-91.0,1
-3.1407013,-0.24414062,-0.09472656,116.0,1
-2.6846466,-0.24414062,-0.09472656,193.0,1
-4.458084,-0.049804688,-0.13183594,-60.0,1
-4.116287,-0.24414062,-0.09472656,51.0,1
-3.043045,-0.24414062,-0.09472656,176.0,1
-2.846756,-0.24414062,-0.09472656,166.0,1
-2.723709,-0.24414062,-0.09472656,237.0,1
-3.7100372,-0.24414062,-0.09472656,153.0,1
-3.3516388,-0.24414062,-0.09472656,233.0,1
-2.7940216,-0.24414062,-0.09472656,360.0,1
-2.5821075,-0.24414062,-0.09472656,340.0,1
-2.4483185,-0.24414062,-0.09472656,530.0,1
-4.3510437,-0.22070312,-0.20605469,-120.0,1
-4.452606,-0.20898438,-0.20117188,-110.0,1
-3.613739,-0.18945312,-0.234375,-91.0,1
-3.4936218,-0.24414062,-0.09472656,116.0,1
-3.0238953,-0.24414062,-0.09472656,193.0,1
-4.7358093,-0.06933594,-0.13964844,-60.0,1
-4.486786,-0.24414062,-0.09472656,51.0,1
-3.5170593,-0.24414062,-0.09472656,176.0,1
-3.2465515,-0.24414062,-0.09472656,166.0,1
-3.1987,-0.24414062,-0.09472656,237.0,1
-4.1127625,-0.24414062,-0.09472656,153.0,0
-3.8520203,-0.24414062,-0.09472656,233.0,1
-3.410614,-0.24414062,-0.09472656,360.0,1
-3.0346375,-0.24414062,-0.09472656,340.0,1
-3.0092468,-0.24414062,-0.09472656,530.0,1
-4.857437,-0.24316406,-0.20898438,-120.0,1
-4.9414215,-0.24804688,-0.19921875,-110.0,1
-4.01857,-0.23242188,-0.22460938,-91.0,1
-3.7480621,-0.24414062,-0.09472656,116.0,1
-3.337906,-0.24414062,-0.09472656,193.0,1
-5.1172028,-0.08886719,-0.14355469,-60.0,1
-4.709976,-0.24414062,-0.09472656,51.0,1
-3.6406403,-0.24414062,-0.09472656,176.0,1
-3.4726715,-0.24414062,-0.09472656,166.0,1
-3.7783356,-0.24414062,-0.09472656,237.0,1
-4.1865387,-0.24414062,-0.09472656,153.0,0
-3.7636871,-0.24414062,-0.09472656,233.0,1
-3.3437653,-0.24414062,-0.09472656,360.0,1
-3.286148,-0.24414062,-0.09472656,340.0,1
